timezone,crop_name,project_name,variety,sensor_id,sensor_type,date,mds,growth,minimum,maximum
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-08-28,30.0,20.0,7925.0,7965.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-08-29,15.0,25.0,7965.0,7990.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-08-30,35.0,20.0,7970.0,8015.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-08-31,,,4345.0,8040.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-01,20.0,5.0,4355.0,4375.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-02,15.0,30.0,4375.0,4405.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-03,20.0,25.0,4395.0,4430.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-04,20.0,25.0,4420.0,4455.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-05,15.0,20.0,4455.0,4475.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-06,15.0,30.0,4470.0,4510.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-07,25.0,25.0,4500.0,4530.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-08,10.0,35.0,4520.0,4565.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-09,15.0,20.0,4555.0,4585.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-10,15.0,30.0,4575.0,4615.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-11,20.0,35.0,4615.0,4650.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-12,10.0,40.0,4650.0,4690.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-13,0.0,35.0,4690.0,4725.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-14,10.0,30.0,4725.0,4755.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-15,15.0,35.0,4755.0,4790.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-16,10.0,25.0,4790.0,4815.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-17,10.0,35.0,4815.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-18,10.0,20.0,4850.0,4870.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-19,15.0,20.0,4870.0,4890.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-20,15.0,20.0,4890.0,4910.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-21,10.0,30.0,4910.0,4940.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-22,15.0,25.0,4935.0,4965.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-23,20.0,15.0,4960.0,4980.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-24,20.0,20.0,4975.0,5000.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-25,20.0,15.0,4995.0,5015.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-26,30.0,20.0,5010.0,5040.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-27,25.0,5.0,5025.0,5050.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-28,30.0,20.0,5030.0,5060.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-29,25.0,15.0,5055.0,5080.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-09-30,15.0,10.0,5065.0,5090.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-01,5.0,20.0,5085.0,5105.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-02,5.0,15.0,5105.0,5125.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-03,15.0,20.0,5120.0,5140.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-04,15.0,20.0,5140.0,5160.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-05,10.0,20.0,5155.0,5180.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-06,10.0,15.0,5180.0,5195.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-07,15.0,20.0,5190.0,5215.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-08,20.0,30.0,5210.0,5245.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-09,15.0,30.0,5240.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-10,15.0,35.0,5275.0,5310.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-11,15.0,15.0,5300.0,5325.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-12,15.0,30.0,5325.0,5355.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-13,20.0,35.0,5355.0,5390.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-14,20.0,35.0,5390.0,5425.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-15,15.0,30.0,5425.0,5455.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-16,15.0,30.0,5455.0,5485.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-17,15.0,45.0,5485.0,5530.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-18,20.0,30.0,5525.0,5560.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-19,20.0,35.0,5555.0,5595.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-20,20.0,40.0,5595.0,5635.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-21,15.0,30.0,5630.0,5665.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-22,20.0,50.0,5665.0,5715.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-23,20.0,60.0,5715.0,5775.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-24,15.0,45.0,5775.0,5820.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-25,25.0,20.0,5815.0,5845.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-26,30.0,10.0,5820.0,5850.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-27,10.0,55.0,5850.0,5905.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-28,15.0,50.0,5905.0,5955.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-29,15.0,30.0,5955.0,5985.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-30,10.0,30.0,5975.0,6015.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-10-31,25.0,25.0,5995.0,6040.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-01,,,5050.0,6050.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-02,20.0,10.0,5045.0,5070.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-03,25.0,,5055.0,5080.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-04,25.0,,5070.0,5095.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-05,,,5100.0,5175.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-06,35.0,5.0,5160.0,5195.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-07,30.0,5.0,5160.0,5190.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-08,20.0,15.0,5175.0,5200.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-09,25.0,5.0,5180.0,5205.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-10,25.0,10.0,5190.0,5215.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-11,20.0,5.0,5200.0,5220.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-12,10.0,0.0,5210.0,5220.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-13,10.0,0.0,5210.0,5225.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-14,10.0,25.0,5220.0,5245.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-15,20.0,-5.0,5225.0,5245.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-16,25.0,,5220.0,5245.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-17,20.0,0.0,5225.0,5245.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-18,20.0,5.0,5230.0,5250.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-19,25.0,10.0,5225.0,5255.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-20,30.0,-10.0,5230.0,5260.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-21,20.0,5.0,5230.0,5250.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-22,20.0,0.0,5235.0,5255.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-23,15.0,5.0,5235.0,5255.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-24,20.0,0.0,5240.0,5260.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-25,20.0,-10.0,5240.0,5260.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-26,15.0,0.0,5240.0,5255.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-27,20.0,20.0,5235.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-28,35.0,-5.0,5235.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-29,25.0,0.0,5235.0,5260.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-11-30,15.0,5.0,5245.0,5265.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-01,25.0,-5.0,5245.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-02,15.0,5.0,5250.0,5265.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-03,20.0,0.0,5250.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-04,20.0,5.0,5250.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-05,10.0,5.0,5260.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-06,20.0,-10.0,5260.0,5280.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-07,25.0,0.0,5250.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-08,25.0,0.0,5245.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-09,20.0,0.0,5250.0,5270.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-10,25.0,5.0,5250.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-11,25.0,-5.0,5250.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-12,15.0,5.0,5260.0,5275.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-13,5.0,5.0,5270.0,5285.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-14,25.0,0.0,5260.0,5285.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-15,30.0,-5.0,5255.0,5285.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-16,15.0,5.0,5260.0,5280.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-17,25.0,0.0,5260.0,5285.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-18,25.0,0.0,5255.0,5280.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-19,20.0,5.0,5255.0,5280.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-20,20.0,-10.0,5260.0,5280.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-21,25.0,15.0,5250.0,5285.0
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-22,,,,
Asia/Jerusalem,Mandarin,Static,Ora,739980,Dend,2023-12-23,,,,
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-10,,,2665.0,2720.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-11,30.0,,2715.0,2770.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-12,35.0,30.0,2745.0,2800.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-13,20.0,30.0,2785.0,2830.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-14,20.0,50.0,2830.0,2880.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-15,20.0,45.0,2875.0,2925.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-16,45.0,25.0,2895.0,2950.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-17,30.0,30.0,2920.0,2980.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-18,25.0,25.0,2965.0,3005.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-19,30.0,20.0,2985.0,3025.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-20,25.0,20.0,3005.0,3045.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-21,35.0,30.0,3025.0,3075.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-22,45.0,20.0,3045.0,3095.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-23,50.0,25.0,3065.0,3120.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-24,50.0,10.0,3080.0,3130.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-25,55.0,15.0,3090.0,3145.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-26,40.0,25.0,3120.0,3170.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-27,40.0,25.0,3140.0,3195.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-28,35.0,25.0,3170.0,3220.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-29,30.0,45.0,3205.0,3265.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-06-30,40.0,30.0,3240.0,3295.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-01,40.0,40.0,3270.0,3335.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-02,40.0,35.0,3310.0,3370.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-03,35.0,50.0,3350.0,3420.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-04,60.0,25.0,3380.0,3445.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-05,30.0,60.0,3435.0,3505.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-06,30.0,45.0,3490.0,3550.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-07,25.0,55.0,3545.0,3605.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-08,30.0,45.0,3590.0,3650.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-09,35.0,50.0,3640.0,3700.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-10,30.0,65.0,3695.0,3765.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-11,35.0,35.0,3750.0,3800.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-12,30.0,60.0,3795.0,3860.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-13,20.0,50.0,3855.0,3910.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-14,35.0,60.0,3905.0,3970.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-15,20.0,70.0,3970.0,4040.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-16,25.0,45.0,4030.0,4085.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-17,30.0,55.0,4070.0,4140.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-18,30.0,45.0,4135.0,4185.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-19,30.0,55.0,4185.0,4240.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-20,25.0,45.0,4235.0,4285.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-21,10.0,55.0,4285.0,4340.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-22,20.0,50.0,4340.0,4395.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-23,30.0,50.0,4385.0,4440.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-24,25.0,25.0,4435.0,4470.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-25,10.0,85.0,4465.0,4550.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-26,35.0,60.0,4545.0,4610.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-27,30.0,50.0,4605.0,4665.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-28,20.0,45.0,4650.0,4705.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-29,20.0,75.0,4705.0,4780.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-30,25.0,55.0,4775.0,4835.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-07-31,20.0,75.0,4835.0,4910.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-01,35.0,75.0,4905.0,4985.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-02,25.0,55.0,4985.0,5040.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-03,15.0,65.0,5040.0,5105.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-04,25.0,65.0,5105.0,5170.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-05,25.0,65.0,5170.0,5235.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-06,30.0,80.0,5235.0,5315.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-07,25.0,80.0,5300.0,5395.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-08,20.0,95.0,5395.0,5490.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-09,5.0,105.0,5490.0,5595.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-10,30.0,100.0,5595.0,5695.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-11,15.0,100.0,5695.0,5795.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-12,10.0,100.0,5795.0,5895.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-13,20.0,115.0,5895.0,6010.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-14,10.0,95.0,6005.0,6105.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-15,15.0,85.0,6105.0,6190.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-16,25.0,45.0,6190.0,6240.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-17,25.0,65.0,6235.0,6300.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-18,30.0,70.0,6290.0,6375.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-19,30.0,50.0,6360.0,6420.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-20,30.0,45.0,6415.0,6465.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-21,15.0,50.0,6460.0,6515.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-22,20.0,70.0,6505.0,6585.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-23,30.0,40.0,6570.0,6625.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-24,40.0,40.0,6610.0,6665.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-25,40.0,65.0,6655.0,6730.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-26,40.0,45.0,6710.0,6775.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-27,45.0,35.0,6750.0,6810.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-28,40.0,25.0,6790.0,6840.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-29,55.0,40.0,6825.0,6880.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-30,45.0,40.0,6845.0,6915.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-08-31,75.0,45.0,6890.0,6965.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-01,30.0,50.0,6955.0,7010.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-02,40.0,15.0,6980.0,7025.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-03,40.0,35.0,7005.0,7060.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-04,35.0,50.0,7045.0,7110.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-05,60.0,30.0,7080.0,7140.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-06,45.0,40.0,7110.0,7180.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-07,55.0,50.0,7155.0,7230.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-08,,,7225.0,7230.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-09,40.0,,7260.0,7325.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-10,55.0,55.0,7305.0,7375.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-11,65.0,15.0,7345.0,7410.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-12,30.0,75.0,7385.0,7465.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-13,20.0,60.0,7465.0,7525.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-14,55.0,25.0,7495.0,7555.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-15,50.0,50.0,7535.0,7600.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-16,45.0,35.0,7585.0,7640.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-17,55.0,55.0,7620.0,7690.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-18,55.0,85.0,7690.0,7775.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-19,35.0,50.0,7760.0,7825.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-20,35.0,65.0,7815.0,7890.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-21,45.0,55.0,7865.0,7945.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-22,45.0,60.0,7935.0,8005.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-23,40.0,70.0,8005.0,8075.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-24,30.0,75.0,8075.0,8150.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-25,60.0,50.0,8110.0,8200.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-26,65.0,55.0,8170.0,8255.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-27,65.0,35.0,8220.0,8290.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-28,75.0,65.0,8245.0,8355.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-29,60.0,30.0,8320.0,8385.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-09-30,70.0,-5.0,8330.0,8400.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-01,25.0,55.0,8380.0,8435.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-02,25.0,45.0,8435.0,8480.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-03,40.0,5.0,8460.0,8500.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-04,45.0,45.0,8475.0,8530.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-05,55.0,40.0,8505.0,8570.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-06,40.0,45.0,8560.0,8615.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-07,45.0,10.0,8580.0,8625.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-08,25.0,60.0,8625.0,8685.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-09,25.0,60.0,8670.0,8745.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-10,35.0,60.0,8745.0,8805.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-11,55.0,40.0,8770.0,8845.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-12,55.0,25.0,8800.0,8870.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-13,55.0,15.0,8825.0,8885.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-14,50.0,50.0,8870.0,8935.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-15,55.0,30.0,8905.0,8965.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-16,40.0,50.0,8950.0,9015.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-17,55.0,45.0,8990.0,9060.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-18,55.0,15.0,9020.0,9085.0
Asia/Jerusalem,Mandarin,Static,Ora,739991,Dend,2023-10-19,55.0,55.0,9055.0,9130.0
